2024-03-14 09:29:32
ple_type	Xylophone
sple_name	Acier Doux T
rho[g/cm3]	7.511
length[mm]	58.84
thickness[mm]	1.53
width[mm]	4.09
comments:

DDC CFreq[Hz]	9959000
Gap	15.00u
sens Hz/µm	0.00
measurements
time[s]	Fres[Hz]	Fres_std[Hz]	MotPos[mm]	fit_Ao	fit_tau	fit_Q_1	fit_sigma	fit_Nsples	E[Pa]	T[°C]	dT/dt[K/s]
2401.320	2193.667	0.253	0.000	467.6	0.2002	7.24860E-4	8.1	139	1.751546E+11	105.880	2.3571
2406.340	2193.430	0.334	0.000	458.6	0.1978	7.33718E-4	8.4	138	1.751169E+11	106.047	2.3012
2411.361	2193.675	0.166	0.000	468.6	0.2030	7.14697E-4	8.1	139	1.751559E+11	106.112	2.1581
2416.380	2193.589	0.169	0.000	467.0	0.2047	7.08964E-4	8.5	143	1.751422E+11	106.038	2.1182
2421.420	2193.492	0.382	0.000	462.1	0.2039	7.11662E-4	7.9	143	1.751267E+11	105.990	1.7473
2426.441	2193.266	0.315	0.000	456.1	0.1996	7.27264E-4	8.9	138	1.750907E+11	105.919	1.4139
2431.480	2193.102	0.307	0.000	462.4	0.2017	7.19571E-4	8.9	134	1.750644E+11	106.072	1.3460
2436.520	2193.264	0.216	0.000	481.7	0.2013	7.21085E-4	8.3	143	1.750902E+11	106.172	1.3081
2441.540	2193.147	0.172	0.000	455.5	0.2016	7.19844E-4	7.8	134	1.750717E+11	106.360	1.5946
2446.580	2193.295	0.323	0.000	468.2	0.2039	7.11767E-4	9.1	138	1.750953E+11	106.550	1.7151
2451.600	2193.171	0.200	0.000	454.4	0.2056	7.05973E-4	8.5	143	1.750755E+11	106.779	1.7440
2456.620	2193.071	0.276	0.000	462.4	0.2021	7.18323E-4	9.0	141	1.750595E+11	106.904	1.8487
2461.660	2192.923	0.237	0.000	462.3	0.2026	7.16377E-4	7.9	138	1.750359E+11	107.052	1.8221
2466.680	2192.877	0.252	0.000	467.5	0.2023	7.17435E-4	8.8	134	1.750286E+11	107.323	1.9282
2471.700	2192.945	0.249	0.000	481.6	0.2065	7.02955E-4	9.1	143	1.750394E+11	107.589	2.0195
2476.720	2192.877	0.318	0.000	458.6	0.2081	6.97627E-4	7.8	140	1.750285E+11	107.837	2.0273
2481.760	2192.579	0.289	0.000	459.9	0.2026	7.16558E-4	8.6	136	1.749810E+11	107.977	2.0298
2486.800	2192.829	0.240	0.000	485.4	0.2093	6.93589E-4	8.4	142	1.750209E+11	108.169	1.9933
2491.820	2192.500	0.140	0.000	453.6	0.2038	7.12209E-4	8.7	137	1.749683E+11	108.361	2.1221
2496.840	2192.568	0.252	0.000	485.0	0.2063	7.03676E-4	8.8	140	1.749793E+11	108.563	2.1763
2501.860	2192.283	0.260	0.000	474.6	0.2110	6.88169E-4	8.5	140	1.749337E+11	108.711	2.1507
2506.900	2192.411	0.194	0.000	488.0	0.2082	6.97373E-4	9.0	143	1.749542E+11	108.916	2.2087
2511.940	2192.547	0.184	0.000	483.7	0.2060	7.04776E-4	8.5	142	1.749758E+11	109.101	2.2278
2516.960	2192.340	0.299	0.000	463.1	0.2062	7.04239E-4	8.4	140	1.749429E+11	109.293	2.2296
2521.980	2192.326	0.193	0.000	494.8	0.2084	6.96722E-4	9.2	143	1.749406E+11	109.616	2.2602
2527.020	2192.250	0.252	0.000	475.2	0.2065	7.03121E-4	8.3	138	1.749284E+11	109.963	2.1793
2532.040	2192.062	0.305	0.000	502.0	0.2108	6.88969E-4	8.7	143	1.748985E+11	109.997	2.1252
2537.060	2192.189	0.167	0.000	490.7	0.2094	6.93501E-4	8.5	141	1.749187E+11	110.265	2.1265
2542.080	2192.170	0.360	0.000	464.9	0.2076	6.99398E-4	8.0	134	1.749157E+11	110.156	2.0120
2547.100	2191.993	0.203	0.000	477.9	0.2123	6.83881E-4	8.4	143	1.748874E+11	110.204	1.9365
2552.120	2191.958	0.148	0.000	483.9	0.2164	6.71197E-4	8.5	140	1.748818E+11	110.106	1.8707
2557.160	2191.857	0.158	0.000	480.1	0.2118	6.85690E-4	8.3	138	1.748657E+11	110.266	1.7679
2562.200	2191.899	0.375	0.000	495.1	0.2119	6.85422E-4	8.3	143	1.748724E+11	110.392	1.7965
2567.240	2191.674	0.252	0.000	477.7	0.2116	6.86452E-4	8.2	139	1.748366E+11	110.602	1.8017
2572.261	2191.961	0.205	0.000	488.9	0.2095	6.93015E-4	8.8	136	1.748823E+11	110.682	1.7528
2577.280	2191.685	0.199	0.000	447.8	0.2123	6.84107E-4	8.9	138	1.748383E+11	110.915	1.7935
2582.320	2191.700	0.228	0.000	474.7	0.2134	6.80436E-4	7.9	134	1.748406E+11	111.042	1.8028
2587.340	2191.481	0.315	0.000	476.8	0.2168	6.69998E-4	9.4	160	1.748057E+11	111.236	1.8610
2592.360	2191.558	0.126	0.000	494.0	0.2188	6.63836E-4	8.8	160	1.748180E+11	111.606	2.0195
2597.380	2191.448	0.292	0.000	486.5	0.2177	6.67248E-4	9.1	141	1.748005E+11	111.921	2.0822
2602.401	2191.257	0.231	0.000	507.6	0.2149	6.75862E-4	8.0	143	1.747700E+11	112.098	2.1323
2607.440	2191.310	0.230	0.000	499.2	0.2192	6.62646E-4	7.9	160	1.747785E+11	112.395	2.1525
2612.461	2191.312	0.253	0.000	500.9	0.2157	6.73501E-4	8.5	163	1.747787E+11	112.701	2.1350
2617.500	2191.071	0.250	0.000	513.6	0.2168	6.70105E-4	8.5	165	1.747404E+11	113.006	2.2177
2622.540	2191.175	0.164	0.000	494.5	0.2216	6.55653E-4	9.5	134	1.747569E+11	113.169	2.2615
2627.580	2190.912	0.223	0.000	491.6	0.2201	6.60018E-4	9.1	159	1.747150E+11	113.450	2.1286
2632.600	2191.048	0.254	0.000	497.3	0.2219	6.54562E-4	8.5	157	1.747366E+11	113.432	2.0743
2637.620	2190.920	0.206	0.000	520.2	0.2160	6.72709E-4	7.9	143	1.747163E+11	113.344	1.9393
2642.641	2190.773	0.194	0.000	495.4	0.2215	6.56053E-4	8.4	155	1.746928E+11	113.448	1.9070
2647.680	2190.711	0.203	0.000	520.7	0.2194	6.62384E-4	8.8	165	1.746829E+11	113.422	1.8389
2652.720	2190.914	0.338	0.000	509.8	0.2243	6.47664E-4	8.7	160	1.747153E+11	113.518	1.6984
2657.760	2190.898	0.194	0.000	483.8	0.2243	6.47779E-4	8.2	137	1.747128E+11	113.721	1.8247
2662.780	2190.806	0.200	0.000	489.1	0.2247	6.46698E-4	8.3	163	1.746981E+11	113.845	1.7036
2667.820	2190.787	0.244	0.000	484.8	0.2240	6.48726E-4	8.8	158	1.746951E+11	113.903	1.7807
2672.860	2190.485	0.246	0.000	488.1	0.2249	6.46249E-4	8.5	162	1.746469E+11	114.073	1.7319
2677.880	2190.650	0.263	0.000	499.1	0.2277	6.38138E-4	7.9	153	1.746731E+11	114.348	1.8030
2682.920	2190.636	0.224	0.000	527.9	0.2279	6.37703E-4	8.7	165	1.746710E+11	114.429	1.8112
2687.960	2190.757	0.236	0.000	511.4	0.2241	6.48382E-4	7.9	159	1.746903E+11	114.688	1.8541
2692.980	2190.459	0.203	0.000	486.3	0.2271	6.40005E-4	7.8	165	1.746427E+11	115.023	1.9558
2698.001	2190.455	0.143	0.000	533.5	0.2258	6.43457E-4	8.6	162	1.746421E+11	115.239	1.9890
2703.020	2190.326	0.219	0.000	531.6	0.2264	6.41994E-4	7.8	165	1.746216E+11	115.414	2.1150
2708.040	2190.268	0.381	0.000	538.4	0.2263	6.42062E-4	8.8	160	1.746123E+11	115.554	2.0455
2713.080	2190.224	0.290	0.000	531.4	0.2275	6.38830E-4	9.1	157	1.746053E+11	115.813	2.1449
2718.100	2190.105	0.199	0.000	546.9	0.2259	6.43461E-4	7.8	164	1.745863E+11	115.974	2.2169
2723.120	2189.984	0.267	0.000	537.3	0.2292	6.34291E-4	8.6	155	1.745671E+11	116.129	2.2127
2728.140	2189.891	0.120	0.000	574.9	0.2298	6.32629E-4	8.8	165	1.745522E+11	116.332	2.2081
2733.161	2189.907	0.233	0.000	572.4	0.2293	6.33967E-4	8.7	165	1.745547E+11	116.599	2.1042
2738.200	2189.910	0.150	0.000	549.8	0.2316	6.27711E-4	8.2	158	1.745551E+11	116.871	2.1836
2743.220	2189.830	0.172	0.000	548.5	0.2281	6.37379E-4	8.6	159	1.745424E+11	117.315	2.1948
2748.240	2189.949	0.274	0.000	542.6	0.2316	6.27589E-4	7.4	155	1.745615E+11	117.505	2.1852
2753.260	2189.847	0.199	0.000	512.7	0.2313	6.28407E-4	8.1	154	1.745452E+11	117.425	2.1214
2758.300	2189.613	0.282	0.000	530.3	0.2372	6.12785E-4	8.7	158	1.745079E+11	117.504	1.9761
2763.320	2189.570	0.212	0.000	559.7	0.2335	6.22494E-4	8.6	158	1.745010E+11	117.789	2.0261
2768.361	2189.544	0.208	0.000	563.2	0.2355	6.17286E-4	8.5	159	1.744968E+11	117.798	1.9822
2773.380	2189.497	0.088	0.000	568.5	0.2310	6.29263E-4	8.4	162	1.744893E+11	117.775	1.9317
2778.400	2189.341	0.294	0.000	575.6	0.2348	6.19283E-4	8.2	165	1.744645E+11	117.876	1.8740
2783.440	2189.469	0.230	0.000	582.6	0.2327	6.24849E-4	7.2	163	1.744849E+11	117.856	1.8040
2788.480	2189.412	0.231	0.000	547.1	0.2344	6.20118E-4	8.5	157	1.744758E+11	117.959	1.7820
2793.520	2189.240	0.211	0.000	542.0	0.2352	6.18246E-4	9.5	153	1.744484E+11	118.195	1.8543
2798.540	2189.112	0.083	0.000	576.1	0.2378	6.11404E-4	9.3	160	1.744280E+11	118.438	1.9134
2803.580	2189.194	0.185	0.000	569.9	0.2412	6.02850E-4	7.9	155	1.744411E+11	118.697	1.8769
2808.600	2189.088	0.221	0.000	578.8	0.2401	6.05532E-4	8.7	165	1.744243E+11	118.949	1.8912
2813.640	2189.160	0.288	0.000	572.2	0.2399	6.05993E-4	7.5	158	1.744357E+11	119.142	1.9974
2818.660	2188.897	0.229	0.000	551.2	0.2404	6.05033E-4	8.3	159	1.743937E+11	119.313	2.1150
2823.680	2188.945	0.149	0.000	580.2	0.2400	6.05944E-4	8.3	157	1.744014E+11	119.560	2.2142
2828.719	2188.872	0.117	0.000	574.3	0.2399	6.06053E-4	8.8	158	1.743897E+11	119.793	2.2553
2833.761	2188.926	0.250	0.000	584.3	0.2447	5.94361E-4	8.9	162	1.743983E+11	120.012	2.3266
2838.800	2188.850	0.158	0.000	541.8	0.2491	5.83723E-4	8.5	178	1.743862E+11	120.309	2.2972
2843.820	2188.682	0.219	0.000	552.3	0.2464	5.90339E-4	7.9	181	1.743595E+11	120.673	2.3522
2848.840	2188.568	0.341	0.000	567.1	0.2485	5.85267E-4	8.2	158	1.743413E+11	120.701	2.2286
2853.860	2188.658	0.136	0.000	578.2	0.2458	5.91740E-4	8.6	160	1.743556E+11	120.968	2.3145
2858.900	2188.515	0.213	0.000	550.2	0.2505	5.80540E-4	8.2	177	1.743329E+11	120.978	1.9599
2863.920	2188.600	0.204	0.000	566.2	0.2477	5.87241E-4	8.5	176	1.743465E+11	121.392	2.2998
2868.940	2188.456	0.225	0.000	547.2	0.2492	5.83573E-4	9.4	178	1.743234E+11	121.489	3.0067
2873.980	2188.414	0.241	0.000	565.2	0.2480	5.86512E-4	8.2	178	1.743168E+11	121.352	3.2227
2879.000	2188.440	0.184	0.000	556.7	0.2488	5.84572E-4	8.5	172	1.743210E+11	121.445	3.1355
2884.021	2188.245	0.150	0.000	541.6	0.2527	5.75548E-4	8.1	176	1.742899E+11	121.543	2.1608
2889.060	2188.353	0.141	0.000	585.7	0.2519	5.77476E-4	8.0	182	1.743071E+11	121.657	1.5511
2894.080	2188.254	0.186	0.000	549.7	0.2590	5.61665E-4	9.0	183	1.742913E+11	121.759	1.5759
2899.120	2188.239	0.223	0.000	566.0	0.2543	5.72060E-4	8.4	182	1.742889E+11	122.079	1.6798
2904.141	2187.961	0.214	0.000	549.8	0.2565	5.67125E-4	8.8	178	1.742447E+11	122.221	1.8345
2909.179	2187.957	0.267	0.000	589.1	0.2540	5.72789E-4	8.8	178	1.742440E+11	122.473	1.9126
2914.200	2187.969	0.229	0.000	616.4	0.2511	5.79415E-4	8.9	183	1.742459E+11	122.671	1.9978
2919.240	2187.852	0.166	0.000	588.2	0.2568	5.66473E-4	8.0	183	1.742274E+11	122.970	2.0491
2924.280	2187.870	0.172	0.000	580.1	0.2559	5.68522E-4	8.4	175	1.742302E+11	123.196	2.0976
2929.320	2187.783	0.268	0.000	571.9	0.2616	5.56244E-4	8.8	177	1.742162E+11	123.315	2.1162
2934.340	2187.680	0.253	0.000	605.2	0.2539	5.73003E-4	8.8	183	1.741998E+11	123.657	2.1547
2939.379	2187.666	0.220	0.000	607.1	0.2565	5.67294E-4	8.2	183	1.741977E+11	123.877	2.0956
2944.400	2187.670	0.172	0.000	589.5	0.2595	5.60640E-4	9.2	180	1.741982E+11	124.204	2.1410
2949.420	2187.630	0.136	0.000	590.4	0.2593	5.61102E-4	8.5	183	1.741919E+11	124.525	2.2137
2954.461	2187.621	0.193	0.000	593.8	0.2636	5.52053E-4	9.0	183	1.741905E+11	124.582	2.0522
2959.480	2187.679	0.320	0.000	565.8	0.2622	5.54850E-4	8.0	178	1.741998E+11	124.703	2.0211
2964.520	2187.451	0.190	0.000	543.4	0.2611	5.57394E-4	9.4	180	1.741634E+11	124.541	1.8728
2969.541	2187.428	0.171	0.000	583.4	0.2615	5.56427E-4	9.2	177	1.741598E+11	124.595	1.8551
2974.560	2187.344	0.230	0.000	570.5	0.2658	5.47405E-4	9.5	176	1.741464E+11	124.527	1.9046
2979.580	2187.208	0.213	0.000	605.9	0.2668	5.45386E-4	8.6	183	1.741247E+11	124.670	1.7245
2984.620	2187.207	0.182	0.000	609.7	0.2667	5.45578E-4	8.8	182	1.741246E+11	124.856	1.8314
2989.660	2187.186	0.245	0.000	587.2	0.2620	5.55574E-4	9.1	175	1.741212E+11	124.995	1.7458
2994.681	2187.140	0.150	0.000	588.8	0.2639	5.51391E-4	8.5	178	1.741139E+11	125.244	1.8659
2999.701	2187.047	0.190	0.000	587.4	0.2663	5.46554E-4	8.0	178	1.740990E+11	125.501	1.9564
3004.720	2186.955	0.253	0.000	595.4	0.2636	5.52067E-4	8.7	177	1.740844E+11	125.810	1.9806
3009.760	2186.884	0.202	0.000	611.4	0.2721	5.34965E-4	8.7	182	1.740732E+11	125.983	2.1697
3014.799	2186.795	0.127	0.000	622.8	0.2680	5.43209E-4	9.0	183	1.740590E+11	126.171	2.2307
3019.821	2186.841	0.138	0.000	604.9	0.2676	5.43855E-4	7.9	172	1.740662E+11	126.439	2.2506
3024.840	2186.639	0.184	0.000	588.1	0.2762	5.26964E-4	8.8	197	1.740341E+11	126.653	2.2683
3029.880	2186.614	0.178	0.000	625.5	0.2682	5.42754E-4	9.3	178	1.740302E+11	126.839	2.2485
3034.900	2186.705	0.198	0.000	617.1	0.2710	5.37192E-4	8.6	176	1.740447E+11	127.093	2.2630
3039.921	2186.696	0.098	0.000	588.1	0.2750	5.29239E-4	8.0	178	1.740433E+11	127.590	2.2556
3044.960	2186.696	0.181	0.000	578.0	0.2790	5.21795E-4	9.4	200	1.740432E+11	127.635	2.2826
3050.000	2186.544	0.151	0.000	576.8	0.2834	5.13733E-4	8.7	206	1.740191E+11	127.784	2.2638
3055.040	2186.437	0.171	0.000	600.3	0.2802	5.19497E-4	8.9	203	1.740019E+11	127.827	2.2191
3060.080	2186.377	0.243	0.000	604.1	0.2791	5.21704E-4	7.4	197	1.739925E+11	128.035	2.1638
3065.121	2186.292	0.205	0.000	599.3	0.2800	5.19999E-4	8.6	193	1.739789E+11	128.119	2.0294
3070.160	2186.244	0.154	0.000	617.5	0.2795	5.20857E-4	8.4	178	1.739713E+11	128.085	1.9400
3075.200	2186.150	0.236	0.000	621.9	0.2791	5.21723E-4	8.2	202	1.739563E+11	128.123	1.8263
3080.220	2186.203	0.118	0.000	628.3	0.2822	5.15873E-4	9.0	200	1.739647E+11	128.082	1.7228
3085.240	2186.076	0.164	0.000	604.0	0.2809	5.18307E-4	8.3	200	1.739446E+11	128.301	1.7409
3090.281	2185.993	0.196	0.000	620.7	0.2838	5.13153E-4	9.0	197	1.739313E+11	128.267	1.6600
3095.301	2185.965	0.208	0.000	623.1	0.2867	5.07978E-4	9.4	197	1.739269E+11	128.530	1.7689
3100.320	2185.869	0.234	0.000	623.9	0.2830	5.14508E-4	9.0	199	1.739116E+11	128.706	1.8335
3105.340	2185.829	0.164	0.000	658.3	0.2840	5.12699E-4	7.8	206	1.739053E+11	128.892	1.8031
3110.380	2185.767	0.214	0.000	623.9	0.2839	5.12993E-4	9.1	196	1.738954E+11	129.218	1.9526
3115.421	2185.713	0.235	0.000	627.9	0.2878	5.06032E-4	9.0	196	1.738868E+11	129.566	2.0231
3120.460	2185.574	0.146	0.000	627.9	0.2866	5.08225E-4	8.8	196	1.738647E+11	129.729	2.1114
3125.480	2185.533	0.187	0.000	642.4	0.2865	5.08444E-4	9.0	193	1.738582E+11	129.883	2.0635
3130.500	2185.694	0.277	0.000	664.3	0.2862	5.08812E-4	9.0	205	1.738838E+11	130.091	2.1636
3135.520	2185.511	0.160	0.000	619.8	0.2933	4.96581E-4	9.5	206	1.738546E+11	130.302	2.2311
3140.560	2185.435	0.288	0.000	634.3	0.2907	5.01117E-4	7.5	200	1.738425E+11	130.467	2.3060
3145.600	2185.488	0.256	0.000	635.4	0.2929	4.97315E-4	8.7	197	1.738510E+11	130.846	2.3286
3150.620	2185.363	0.115	0.000	604.8	0.2955	4.92853E-4	8.8	199	1.738312E+11	131.197	2.2613
3155.660	2185.275	0.236	0.000	639.2	0.2942	4.95159E-4	9.3	203	1.738171E+11	131.379	2.1279
3160.700	2185.137	0.237	0.000	640.5	0.2901	5.02154E-4	9.0	197	1.737951E+11	131.075	1.9424
3165.720	2185.100	0.130	0.000	658.2	0.2924	4.98230E-4	8.6	197	1.737892E+11	131.050	1.9339
